SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,SEASON
22025,1630552,0022501217,2025-12-14,ATL vs. PHI,W,35,5,17,0.294,0,1,0.0,2,2,1.0,4,6,10,12,1,1,2,3,12,4,1,1630552,2025-26
22025,1630552,0022501210,2025-12-12,ATL @ DET,L,34,7,19,0.368,1,6,0.167,4,4,1.0,4,7,11,12,2,0,6,3,19,-25,1,1630552,2025-26
22025,1630552,0022500351,2025-12-06,ATL @ WAS,W,39,10,18,0.556,2,5,0.4,8,8,1.0,0,12,12,12,2,0,3,1,30,7,1,1630552,2025-26
22025,1630552,0022500340,2025-12-05,ATL vs. DEN,L,38,9,20,0.45,1,4,0.25,2,2,1.0,4,14,18,16,2,0,3,3,21,3,1,1630552,2025-26
22025,1630552,0022500309,2025-12-01,ATL @ DET,L,38,9,17,0.529,4,8,0.5,7,8,0.875,3,10,13,7,0,0,4,5,29,6,1,1630552,2025-26
22025,1630552,0022500304,2025-11-30,ATL @ PHI,W,45,10,21,0.476,4,8,0.5,17,22,0.773,0,14,14,7,1,1,6,1,41,-3,1,1630552,2025-26
22025,1630552,0022500069,2025-11-28,ATL vs. CLE,W,39,9,18,0.5,3,7,0.429,8,12,0.667,3,9,12,12,2,0,3,1,29,20,1,1630552,2025-26
22025,1630552,0022500057,2025-11-25,ATL @ WAS,L,30,3,12,0.25,0,4,0.0,1,1,1.0,2,5,7,7,1,2,5,3,7,-20,1,1630552,2025-26
22025,1630552,0022500276,2025-11-23,ATL vs. CHA,W,40,11,22,0.5,2,4,0.5,4,5,0.8,1,7,8,11,1,0,0,0,28,3,1,1630552,2025-26
22025,1630552,0022500270,2025-11-22,ATL @ NOP,W,34,6,15,0.4,2,4,0.5,4,6,0.667,1,10,11,9,1,1,4,1,18,20,1,1630552,2025-26
22025,1630552,0022500267,2025-11-20,ATL @ SAS,L,38,10,15,0.667,2,3,0.667,4,6,0.667,0,12,12,7,1,0,4,3,26,-1,1,1630552,2025-26
22025,1630552,0022500251,2025-11-18,ATL vs. DET,L,39,8,18,0.444,3,8,0.375,6,6,1.0,0,8,8,9,3,1,4,2,25,-7,1,1630552,2025-26
22025,1630552,0022500239,2025-11-16,ATL @ PHX,W,39,9,13,0.692,2,3,0.667,5,6,0.833,2,8,10,7,1,0,5,1,25,21,1,1630552,2025-26
22025,1630552,0022500227,2025-11-13,ATL @ UTA,W,41,10,19,0.526,4,5,0.8,7,11,0.636,2,16,18,14,7,0,6,0,31,16,1,1630552,2025-26
22025,1630552,0022500223,2025-11-12,ATL @ SAC,W,24,9,10,0.9,2,3,0.667,4,4,1.0,0,10,10,8,1,0,1,2,24,39,1,1630552,2025-26
22025,1630552,0022500206,2025-11-10,ATL @ LAC,W,35,7,16,0.438,0,3,0.0,2,2,1.0,0,10,10,8,1,1,1,2,16,3,1,1630552,2025-26
22025,1630552,0022500030,2025-11-07,ATL vs. TOR,L,33,8,14,0.571,2,5,0.4,3,3,1.0,1,6,7,4,1,0,6,2,21,-9,1,1630552,2025-26
22025,1630552,0022500166,2025-11-04,ATL vs. ORL,W,33,6,11,0.545,1,2,0.5,4,5,0.8,0,6,6,5,1,0,3,4,17,-1,1,1630552,2025-26
22025,1630552,0022500151,2025-11-02,ATL @ CLE,L,35,10,16,0.625,1,2,0.5,2,5,0.4,1,12,13,5,1,0,4,1,23,-12,1,1630552,2025-26
22025,1630552,0022500020,2025-10-31,ATL @ IND,W,33,9,16,0.563,0,3,0.0,4,4,1.0,1,12,13,8,2,1,1,2,22,13,1,1630552,2025-26
22025,1630552,0022500130,2025-10-29,ATL @ BKN,W,29,10,16,0.625,1,3,0.333,2,2,1.0,4,3,7,5,1,0,2,4,23,-11,1,1630552,2025-26
22025,1630552,0022500115,2025-10-27,ATL @ CHI,L,32,11,18,0.611,0,3,0.0,3,3,1.0,2,4,6,3,3,0,1,2,25,-14,1,1630552,2025-26
22025,1630552,0022500090,2025-10-24,ATL @ ORL,W,26,5,10,0.5,0,0,0.0,2,2,1.0,2,6,8,1,1,0,3,5,12,-12,1,1630552,2025-26
22025,1630552,0022500082,2025-10-22,ATL vs. TOR,L,35,7,13,0.538,0,2,0.0,8,10,0.8,0,7,7,8,1,1,3,1,22,-15,1,1630552,2025-26
22025,1630811,0022501217,2025-12-14,ATL vs. PHI,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,1,0,-7,1,1630811,2025-26
22025,1630811,0022501210,2025-12-12,ATL @ DET,L,9,2,5,0.4,2,3,0.667,0,0,0.0,0,1,1,0,0,1,0,0,6,-6,1,1630811,2025-26
22025,1630811,0022500351,2025-12-06,ATL @ WAS,W,4,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,2,0,-4,1,1630811,2025-26
22025,1630811,0022500340,2025-12-05,ATL vs. DEN,L,10,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,4,0,0,0,0,0,-6,1,1630811,2025-26
22025,1630811,0022500327,2025-12-03,ATL vs. LAC,L,19,3,9,0.333,2,5,0.4,0,0,0.0,0,2,2,4,1,0,1,2,8,1,1,1630811,2025-26
22025,1630811,0022500309,2025-12-01,ATL @ DET,L,16,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,5,0,0,0,0,0,-6,1,1630811,2025-26
22025,1630811,0022500304,2025-11-30,ATL @ PHI,W,14,2,5,0.4,2,3,0.667,2,2,1.0,0,1,1,2,1,0,0,1,8,7,1,1630811,2025-26
22025,1630811,0022500069,2025-11-28,ATL vs. CLE,W,9,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,-7,1,1630811,2025-26
22025,1630811,0022500057,2025-11-25,ATL @ WAS,L,14,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,4,0,0,1,1,0,4,1,1630811,2025-26
22025,1630811,0022500276,2025-11-23,ATL vs. CHA,W,16,4,6,0.667,2,4,0.5,0,0,0.0,0,1,1,0,2,1,2,4,10,4,1,1630811,2025-26
22025,1630811,0022500267,2025-11-20,ATL @ SAS,L,12,2,5,0.4,2,4,0.5,0,2,0.0,0,0,0,2,0,0,1,1,6,-7,1,1630811,2025-26
22025,1630811,0022500251,2025-11-18,ATL vs. DET,L,13,2,4,0.5,2,4,0.5,1,2,0.5,0,0,0,2,1,0,1,1,7,-5,1,1630811,2025-26
22025,1630811,0022500239,2025-11-16,ATL @ PHX,W,12,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,1,1,0,1,1,5,-25,1,1630811,2025-26
22025,1630811,0022500227,2025-11-13,ATL @ UTA,W,15,0,6,0.0,0,4,0.0,0,0,0.0,0,2,2,5,1,0,0,1,0,-4,1,1630811,2025-26
22025,1630811,0022500223,2025-11-12,ATL @ SAC,W,23,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,4,4,0,2,2,4,-5,1,1630811,2025-26
22025,1630811,0022500206,2025-11-10,ATL @ LAC,W,24,2,3,0.667,1,2,0.5,0,0,0.0,0,4,4,1,0,0,1,3,5,-8,1,1630811,2025-26
22025,1630811,0022500185,2025-11-08,ATL vs. LAL,W,36,5,15,0.333,4,8,0.5,0,0,0.0,0,2,2,7,1,0,1,2,14,20,1,1630811,2025-26
22025,1630811,0022500030,2025-11-07,ATL vs. TOR,L,20,3,5,0.6,1,3,0.333,0,0,0.0,0,3,3,3,2,1,1,2,7,-5,1,1630811,2025-26
22025,1630811,0022500166,2025-11-04,ATL vs. ORL,W,11,1,2,0.5,1,2,0.5,1,2,0.5,1,2,3,2,0,1,1,0,4,-1,1,1630811,2025-26
22025,1630811,0022500020,2025-10-31,ATL @ IND,W,17,4,5,0.8,3,3,1.0,0,0,0.0,0,3,3,7,1,0,0,2,11,4,1,1630811,2025-26
22025,1630811,0022500130,2025-10-29,ATL @ BKN,W,14,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,5,0,0,1,1,3,10,1,1630811,2025-26
22025,1630811,0022500115,2025-10-27,ATL @ CHI,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,0,1,1,1630811,2025-26
22025,1630811,0022500101,2025-10-25,ATL vs. OKC,L,12,2,6,0.333,0,2,0.0,1,2,0.5,0,1,1,1,0,0,2,2,5,1,1,1630811,2025-26
22025,1630811,0022500090,2025-10-24,ATL @ ORL,W,11,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,2,0,0,0,0,3,-7,1,1630811,2025-26
22025,1630811,0022500082,2025-10-22,ATL vs. TOR,L,9,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,2,0,-11,1,1630811,2025-26
22025,1628379,0022501217,2025-12-14,ATL vs. PHI,W,21,1,2,0.5,1,2,0.5,2,2,1.0,1,3,4,2,0,0,0,1,5,-3,1,1628379,2025-26
22025,1628379,0022501210,2025-12-12,ATL @ DET,L,15,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,3,0,0,0,0,0,-6,1,1628379,2025-26
22025,1628379,0022500351,2025-12-06,ATL @ WAS,W,23,6,7,0.857,3,4,0.75,0,0,0.0,0,3,3,2,2,0,1,0,15,10,1,1628379,2025-26
22025,1628379,0022500340,2025-12-05,ATL vs. DEN,L,18,0,2,0.0,0,1,0.0,2,2,1.0,0,1,1,1,1,0,1,3,2,-1,1,1628379,2025-26
22025,1628379,0022500327,2025-12-03,ATL vs. LAC,L,21,4,5,0.8,3,4,0.75,0,0,0.0,1,4,5,2,0,0,1,1,11,8,1,1628379,2025-26
22025,1628379,0022500309,2025-12-01,ATL @ DET,L,17,2,6,0.333,1,3,0.333,0,0,0.0,0,1,1,3,1,0,0,0,5,-15,1,1628379,2025-26
22025,1628379,0022500304,2025-11-30,ATL @ PHI,W,15,0,4,0.0,0,3,0.0,2,2,1.0,1,1,2,5,0,0,1,2,2,-7,1,1628379,2025-26
22025,1628379,0022500069,2025-11-28,ATL vs. CLE,W,16,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,2,0,0,1,0,3,-7,1,1628379,2025-26
22025,1628379,0022500057,2025-11-25,ATL @ WAS,L,15,3,7,0.429,1,3,0.333,2,2,1.0,0,1,1,4,0,0,2,2,9,-3,1,1628379,2025-26
22025,1628379,0022500270,2025-11-22,ATL @ NOP,W,24,2,6,0.333,2,5,0.4,2,2,1.0,0,0,0,3,0,0,0,1,8,13,1,1628379,2025-26
22025,1628379,0022500267,2025-11-20,ATL @ SAS,L,16,4,7,0.571,2,3,0.667,0,0,0.0,1,2,3,3,2,0,0,1,10,-10,1,1628379,2025-26
22025,1628379,0022500251,2025-11-18,ATL vs. DET,L,17,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,5,1,0,1,3,3,4,1,1628379,2025-26
22025,1628379,0022500239,2025-11-16,ATL @ PHX,W,12,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4,1,1628379,2025-26
22025,1628379,0022500227,2025-11-13,ATL @ UTA,W,20,4,8,0.5,4,7,0.571,0,0,0.0,0,2,2,1,2,0,1,0,12,3,1,1628379,2025-26
22025,1628379,0022500223,2025-11-12,ATL @ SAC,W,21,5,8,0.625,3,6,0.5,0,0,0.0,1,2,3,2,2,0,1,0,13,-6,1,1628379,2025-26
22025,1628379,0022500206,2025-11-10,ATL @ LAC,W,20,3,9,0.333,1,3,0.333,0,0,0.0,3,1,4,2,1,0,1,1,7,-1,1,1628379,2025-26
22025,1628379,0022500166,2025-11-04,ATL vs. ORL,W,20,2,5,0.4,0,3,0.0,2,2,1.0,0,1,1,0,3,0,3,1,6,6,1,1628379,2025-26
22025,1628379,0022500151,2025-11-02,ATL @ CLE,L,32,5,6,0.833,3,4,0.75,2,2,1.0,0,2,2,2,1,0,2,3,15,5,1,1628379,2025-26
22025,1628379,0022500020,2025-10-31,ATL @ IND,W,27,2,7,0.286,0,2,0.0,2,2,1.0,1,2,3,2,0,0,0,2,6,18,1,1628379,2025-26
22025,1628379,0022500130,2025-10-29,ATL @ BKN,W,28,5,8,0.625,4,5,0.8,3,4,0.75,0,1,1,2,1,1,0,1,17,16,1,1628379,2025-26
22025,1628379,0022500115,2025-10-27,ATL @ CHI,L,21,2,2,1.0,1,1,1.0,2,2,1.0,1,2,3,2,0,0,1,1,7,4,1,1628379,2025-26
22025,1628379,0022500101,2025-10-25,ATL vs. OKC,L,21,2,5,0.4,1,4,0.25,0,0,0.0,0,0,0,3,0,0,1,0,5,-14,1,1628379,2025-26
22025,1628379,0022500090,2025-10-24,ATL @ ORL,W,23,3,5,0.6,0,0,0.0,0,0,0.0,2,1,3,2,1,0,2,3,6,11,1,1628379,2025-26
22025,1628379,0022500082,2025-10-22,ATL vs. TOR,L,30,2,7,0.286,1,5,0.2,1,1,1.0,0,4,4,3,1,0,3,3,6,-16,1,1628379,2025-26
22025,1630700,0022501217,2025-12-14,ATL vs. PHI,W,39,13,19,0.684,1,2,0.5,0,2,0.0,5,5,10,4,1,2,3,2,27,5,1,1630700,2025-26
22025,1630700,0022501210,2025-12-12,ATL @ DET,L,34,6,10,0.6,0,1,0.0,6,8,0.75,3,7,10,5,1,1,3,1,18,-24,1,1630700,2025-26
22025,1630700,0022500351,2025-12-06,ATL @ WAS,W,36,4,16,0.25,0,5,0.0,4,4,1.0,3,3,6,3,0,0,2,1,12,13,1,1630700,2025-26
22025,1630700,0022500340,2025-12-05,ATL vs. DEN,L,34,7,14,0.5,1,3,0.333,0,0,0.0,2,1,3,8,2,0,3,4,15,4,1,1630700,2025-26
22025,1630700,0022500327,2025-12-03,ATL vs. LAC,L,35,6,13,0.462,0,2,0.0,3,3,1.0,1,2,3,2,2,0,3,2,15,-24,1,1630700,2025-26
22025,1630700,0022500309,2025-12-01,ATL @ DET,L,37,5,14,0.357,0,2,0.0,0,1,0.0,1,4,5,5,4,0,1,2,10,8,1,1630700,2025-26
22025,1630700,0022500304,2025-11-30,ATL @ PHI,W,44,8,14,0.571,0,3,0.0,1,3,0.333,4,5,9,8,2,0,4,4,17,-4,1,1630700,2025-26
22025,1630700,0022500069,2025-11-28,ATL vs. CLE,W,37,5,8,0.625,0,0,0.0,0,2,0.0,2,6,8,9,3,0,2,2,10,10,1,1630700,2025-26
22025,1630700,0022500057,2025-11-25,ATL @ WAS,L,32,5,11,0.455,1,3,0.333,0,0,0.0,4,5,9,7,0,0,3,1,11,-23,1,1630700,2025-26
22025,1630700,0022500276,2025-11-23,ATL vs. CHA,W,36,10,17,0.588,1,4,0.25,1,1,1.0,4,5,9,6,2,0,2,4,22,5,1,1630700,2025-26
22025,1630700,0022500270,2025-11-22,ATL @ NOP,W,31,6,15,0.4,0,4,0.0,2,2,1.0,5,3,8,4,1,1,1,3,14,13,1,1630700,2025-26
22025,1630700,0022500267,2025-11-20,ATL @ SAS,L,31,4,8,0.5,0,2,0.0,0,1,0.0,1,5,6,5,3,0,5,3,8,-2,1,1630700,2025-26
22025,1630700,0022500251,2025-11-18,ATL vs. DET,L,38,6,9,0.667,0,0,0.0,0,0,0.0,4,5,9,6,3,1,3,1,12,4,1,1630700,2025-26
22025,1630700,0022500239,2025-11-16,ATL @ PHX,W,37,5,6,0.833,0,1,0.0,1,1,1.0,4,3,7,12,3,0,4,4,11,11,1,1630700,2025-26
22025,1630700,0022500227,2025-11-13,ATL @ UTA,W,27,1,2,0.5,0,0,0.0,0,0,0.0,2,0,2,3,1,0,0,4,2,0,1,1630700,2025-26
22025,1630700,0022500223,2025-11-12,ATL @ SAC,W,27,2,9,0.222,0,2,0.0,1,2,0.5,1,5,6,7,2,0,2,0,5,38,1,1630700,2025-26
22025,1630700,0022500206,2025-11-10,ATL @ LAC,W,39,3,9,0.333,0,2,0.0,0,0,0.0,1,2,3,8,3,1,4,3,6,0,1,1630700,2025-26
22025,1630700,0022500185,2025-11-08,ATL vs. LAL,W,36,5,8,0.625,0,0,0.0,0,0,0.0,2,6,8,13,1,0,2,2,10,16,1,1630700,2025-26
22025,1630700,0022500030,2025-11-07,ATL vs. TOR,L,35,2,10,0.2,1,3,0.333,2,2,1.0,5,3,8,8,2,1,2,2,7,-3,1,1630700,2025-26
22025,1630700,0022500166,2025-11-04,ATL vs. ORL,W,35,8,9,0.889,1,1,1.0,1,2,0.5,1,5,6,6,2,0,3,1,18,25,1,1630700,2025-26
22025,1630700,0022500151,2025-11-02,ATL @ CLE,L,36,8,12,0.667,0,1,0.0,2,4,0.5,1,3,4,3,4,1,2,1,18,-7,1,1630700,2025-26
22025,1630700,0022500020,2025-10-31,ATL @ IND,W,38,8,13,0.615,0,0,0.0,2,2,1.0,2,7,9,6,3,0,1,2,18,13,1,1630700,2025-26
22025,1630700,0022500130,2025-10-29,ATL @ BKN,W,35,3,10,0.3,0,1,0.0,1,2,0.5,0,4,4,6,3,1,1,2,7,-5,1,1630700,2025-26
22025,1630700,0022500115,2025-10-27,ATL @ CHI,L,34,1,8,0.125,0,0,0.0,0,0,0.0,2,5,7,2,3,0,1,4,2,-15,1,1630700,2025-26
22025,1630700,0022500101,2025-10-25,ATL vs. OKC,L,27,2,6,0.333,1,1,1.0,3,4,0.75,1,3,4,1,1,1,2,2,8,-12,1,1630700,2025-26
22025,1630700,0022500090,2025-10-24,ATL @ ORL,W,32,3,7,0.429,0,0,0.0,0,2,0.0,0,9,9,4,2,1,2,4,6,10,1,1630700,2025-26
22025,1630700,0022500082,2025-10-22,ATL vs. TOR,L,23,2,4,0.5,0,1,0.0,0,0,0.0,1,2,3,2,2,0,3,5,4,-3,1,1630700,2025-26
22025,1629638,0022501217,2025-12-14,ATL vs. PHI,W,34,3,18,0.167,2,5,0.4,4,4,1.0,2,5,7,6,1,0,2,3,12,9,1,1629638,2025-26
22025,1629638,0022501210,2025-12-12,ATL @ DET,L,31,6,14,0.429,4,10,0.4,6,6,1.0,0,2,2,0,0,0,2,3,22,-21,1,1629638,2025-26
22025,1629638,0022500351,2025-12-06,ATL @ WAS,W,32,7,15,0.467,3,10,0.3,0,0,0.0,2,2,4,4,3,0,3,3,17,2,1,1629638,2025-26
22025,1629638,0022500340,2025-12-05,ATL vs. DEN,L,34,10,17,0.588,5,9,0.556,5,5,1.0,2,3,5,1,0,0,1,3,30,0,1,1629638,2025-26
22025,1629638,0022500327,2025-12-03,ATL vs. LAC,L,31,7,18,0.389,2,7,0.286,5,7,0.714,1,4,5,3,1,0,1,2,21,-17,1,1629638,2025-26
22025,1629638,0022500309,2025-12-01,ATL @ DET,L,35,10,19,0.526,6,10,0.6,0,0,0.0,0,3,3,1,2,0,2,1,26,4,1,1629638,2025-26
22025,1629638,0022500304,2025-11-30,ATL @ PHI,W,44,11,22,0.5,6,11,0.545,6,6,1.0,2,6,8,7,1,1,4,5,34,19,1,1629638,2025-26
22025,1629638,0022500069,2025-11-28,ATL vs. CLE,W,35,10,22,0.455,5,13,0.385,5,5,1.0,0,3,3,1,1,1,1,2,30,18,1,1629638,2025-26
22025,1629638,0022500057,2025-11-25,ATL @ WAS,L,32,3,9,0.333,2,6,0.333,0,0,0.0,0,2,2,4,0,0,3,1,8,-20,1,1629638,2025-26
22025,1629638,0022500276,2025-11-23,ATL vs. CHA,W,39,8,17,0.471,3,7,0.429,4,6,0.667,2,3,5,4,1,1,1,4,23,-7,1,1629638,2025-26
22025,1629638,0022500270,2025-11-22,ATL @ NOP,W,36,4,11,0.364,2,6,0.333,0,0,0.0,1,4,5,3,1,0,1,2,10,11,1,1629638,2025-26
22025,1629638,0022500267,2025-11-20,ATL @ SAS,L,34,13,17,0.765,8,10,0.8,4,4,1.0,1,3,4,5,0,3,2,3,38,-7,1,1629638,2025-26
22025,1629638,0022500251,2025-11-18,ATL vs. DET,L,37,9,20,0.45,1,9,0.111,5,6,0.833,0,3,3,3,0,0,0,4,24,-19,1,1629638,2025-26
22025,1629638,0022500239,2025-11-16,ATL @ PHX,W,35,9,18,0.5,3,9,0.333,5,7,0.714,1,2,3,4,2,0,2,2,26,22,1,1629638,2025-26
22025,1629638,0022500227,2025-11-13,ATL @ UTA,W,30,4,11,0.364,1,3,0.333,7,8,0.875,1,1,2,5,2,2,2,0,16,15,1,1629638,2025-26
22025,1629638,0022500223,2025-11-12,ATL @ SAC,W,22,5,11,0.455,1,4,0.25,3,3,1.0,1,5,6,5,0,2,4,1,14,44,1,1629638,2025-26
22025,1629638,0022500030,2025-11-07,ATL vs. TOR,L,30,7,14,0.5,3,6,0.5,3,4,0.75,0,2,2,3,0,0,3,3,20,-13,1,1629638,2025-26
22025,1629638,0022500166,2025-11-04,ATL vs. ORL,W,32,6,11,0.545,3,5,0.6,5,6,0.833,0,1,1,2,0,1,7,4,20,5,1,1629638,2025-26
22025,1629638,0022500151,2025-11-02,ATL @ CLE,L,34,3,11,0.273,0,4,0.0,10,11,0.909,0,3,3,5,0,1,5,3,16,-12,1,1629638,2025-26
22025,1629638,0022500020,2025-10-31,ATL @ IND,W,32,8,14,0.571,1,5,0.2,4,5,0.8,1,2,3,3,2,0,3,1,21,17,1,1629638,2025-26
22025,1629638,0022500130,2025-10-29,ATL @ BKN,W,32,7,17,0.412,2,8,0.25,2,2,1.0,0,3,3,3,2,3,1,1,18,-2,1,1629638,2025-26
22025,1629638,0022500115,2025-10-27,ATL @ CHI,L,30,6,11,0.545,4,6,0.667,1,2,0.5,2,1,3,3,1,0,0,3,17,-13,1,1629638,2025-26
22025,1629638,0022500101,2025-10-25,ATL vs. OKC,L,30,6,10,0.6,3,6,0.5,2,2,1.0,1,2,3,2,2,1,2,0,17,-18,1,1629638,2025-26
22025,1629638,0022500090,2025-10-24,ATL @ ORL,W,31,8,18,0.444,1,10,0.1,2,2,1.0,0,1,1,4,1,0,1,0,19,-1,1,1629638,2025-26
22025,1629638,0022500082,2025-10-22,ATL vs. TOR,L,28,2,15,0.133,1,5,0.2,5,6,0.833,1,3,4,4,1,1,1,2,10,-2,1,1629638,2025-26
22025,204001,0022500340,2025-12-05,ATL vs. DEN,L,20,9,13,0.692,4,7,0.571,3,4,0.75,0,2,2,1,1,2,1,4,25,18,1,204001,2025-26
22025,204001,0022500057,2025-11-25,ATL @ WAS,L,22,7,13,0.538,2,5,0.4,6,7,0.857,2,6,8,1,0,0,0,5,22,-4,1,204001,2025-26
22025,204001,0022500270,2025-11-22,ATL @ NOP,W,33,11,17,0.647,2,6,0.333,6,7,0.857,0,7,7,4,0,3,0,5,30,5,1,204001,2025-26
22025,204001,0022500267,2025-11-20,ATL @ SAS,L,29,7,10,0.7,2,3,0.667,0,0,0.0,0,5,5,1,0,2,1,3,16,-3,1,204001,2025-26
22025,204001,0022500223,2025-11-12,ATL @ SAC,W,23,5,12,0.417,2,5,0.4,1,2,0.5,1,3,4,6,0,2,1,2,13,32,1,204001,2025-26
22025,204001,0022500206,2025-11-10,ATL @ LAC,W,26,5,12,0.417,1,5,0.2,9,9,1.0,1,2,3,4,0,3,0,5,20,-14,1,204001,2025-26
22025,204001,0022500030,2025-11-07,ATL vs. TOR,L,30,4,16,0.25,1,7,0.143,8,8,1.0,3,4,7,3,0,4,0,0,17,5,1,204001,2025-26
22025,204001,0022500166,2025-11-04,ATL vs. ORL,W,26,2,8,0.25,0,1,0.0,11,13,0.846,0,2,2,3,3,0,0,4,15,18,1,204001,2025-26
22025,204001,0022500151,2025-11-02,ATL @ CLE,L,28,5,11,0.455,0,4,0.0,5,7,0.714,3,9,12,5,0,1,2,4,15,-9,1,204001,2025-26
22025,204001,0022500020,2025-10-31,ATL @ IND,W,23,6,12,0.5,1,3,0.333,2,3,0.667,4,4,8,1,0,1,3,1,15,0,1,204001,2025-26
22025,204001,0022500130,2025-10-29,ATL @ BKN,W,25,6,14,0.429,2,7,0.286,0,1,0.0,3,3,6,7,2,1,1,6,14,-4,1,204001,2025-26
22025,204001,0022500115,2025-10-27,ATL @ CHI,L,26,11,17,0.647,3,6,0.5,2,2,1.0,0,2,2,2,0,0,1,1,27,-8,1,204001,2025-26
22025,204001,0022500082,2025-10-22,ATL vs. TOR,L,26,5,12,0.417,4,7,0.571,6,6,1.0,2,5,7,2,0,2,2,4,20,-11,1,204001,2025-26
22025,1642258,0022501217,2025-12-14,ATL vs. PHI,W,21,5,9,0.556,3,5,0.6,2,2,1.0,1,0,1,1,2,0,0,2,15,-5,1,1642258,2025-26
22025,1642258,0022501210,2025-12-12,ATL @ DET,L,27,5,8,0.625,0,2,0.0,0,0,0.0,1,2,3,2,2,0,2,3,10,-23,1,1642258,2025-26
22025,1642258,0022500351,2025-12-06,ATL @ WAS,W,19,3,6,0.5,0,1,0.0,1,1,1.0,2,3,5,3,1,0,0,2,7,3,1,1642258,2025-26
22025,1642258,0022500340,2025-12-05,ATL vs. DEN,L,21,4,7,0.571,0,2,0.0,1,1,1.0,1,2,3,0,0,0,0,3,9,-7,1,1642258,2025-26
22025,1642258,0022500327,2025-12-03,ATL vs. LAC,L,33,4,11,0.364,1,4,0.25,2,2,1.0,0,3,3,3,2,0,1,0,11,-21,1,1642258,2025-26
22025,1642258,0022500309,2025-12-01,ATL @ DET,L,22,2,7,0.286,0,3,0.0,0,0,0.0,0,1,1,1,3,0,2,3,4,8,1,1642258,2025-26
22025,1642258,0022500304,2025-11-30,ATL @ PHI,W,30,5,11,0.455,1,4,0.25,1,2,0.5,0,2,2,0,0,1,0,6,12,-3,1,1642258,2025-26
22025,1642258,0022500069,2025-11-28,ATL vs. CLE,W,27,5,6,0.833,2,3,0.667,2,2,1.0,0,3,3,1,0,0,2,1,14,16,1,1642258,2025-26
22025,1642258,0022500057,2025-11-25,ATL @ WAS,L,30,6,12,0.5,4,9,0.444,1,2,0.5,2,3,5,0,2,3,1,2,17,-11,1,1642258,2025-26
22025,1642258,0022500276,2025-11-23,ATL vs. CHA,W,22,2,5,0.4,1,3,0.333,0,0,0.0,2,0,2,3,0,1,0,0,5,4,1,1642258,2025-26
22025,1642258,0022500270,2025-11-22,ATL @ NOP,W,23,4,11,0.364,0,6,0.0,0,2,0.0,0,3,3,4,1,1,0,3,8,6,1,1642258,2025-26
22025,1642258,0022500267,2025-11-20,ATL @ SAS,L,21,1,10,0.1,0,5,0.0,0,0,0.0,1,1,2,1,0,0,1,3,2,2,1,1642258,2025-26
22025,1642258,0022500239,2025-11-16,ATL @ PHX,W,26,6,13,0.462,3,8,0.375,0,0,0.0,0,3,3,4,2,0,1,1,15,3,1,1642258,2025-26
22025,1642258,0022500227,2025-11-13,ATL @ UTA,W,19,5,7,0.714,1,3,0.333,0,1,0.0,1,2,3,2,0,0,0,2,11,8,1,1642258,2025-26
22025,1642258,0022500223,2025-11-12,ATL @ SAC,W,22,7,8,0.875,1,2,0.5,0,1,0.0,0,3,3,1,1,1,2,2,15,41,1,1642258,2025-26
22025,1642258,0022500206,2025-11-10,ATL @ LAC,W,31,4,11,0.364,2,6,0.333,1,4,0.25,0,5,5,0,1,2,2,0,11,0,1,1642258,2025-26
22025,1642258,0022500185,2025-11-08,ATL vs. LAL,W,27,7,14,0.5,3,7,0.429,2,2,1.0,0,1,1,4,2,0,1,1,19,18,1,1642258,2025-26
22025,1642258,0022500030,2025-11-07,ATL vs. TOR,L,30,6,16,0.375,1,5,0.2,3,3,1.0,2,3,5,0,2,1,0,4,16,4,1,1642258,2025-26
22025,1642258,0022500166,2025-11-04,ATL vs. ORL,W,25,7,14,0.5,3,8,0.375,4,4,1.0,1,3,4,1,1,0,0,2,21,14,1,1642258,2025-26
22025,1642258,0022500151,2025-11-02,ATL @ CLE,L,24,4,8,0.5,0,2,0.0,0,0,0.0,0,2,2,5,3,0,2,1,8,-8,1,1642258,2025-26
